OrderID,Date,CustomerID,Category,Product,Amount,Quantity,Device
1761,2025-03-23,C330,Electronics,Tablet,54759,1,Tablet
1762,2025-03-31,C315,Electronics,Mobile,14527,3,Mobile
1763,2025-03-28,C197,Fashion,Jacket,14364,2,Mobile
1764,2025-02-09,C254,Electronics,Headphones,53531,2,Mobile
1765,2025-02-15,C310,Electronics,Tablet,42727,2,Desktop
1766,2025-02-28,C190,Home,Lamp,34486,2,Mobile
1767,2025-03-11,C183,Beauty,Perfume,11793,3,Tablet
1768,2025-02-25,C448,Beauty,Facewash,18879,3,Tablet
1769,2025-01-03,C432,Home,Mixer,5942,1,Mobile
1770,2025-01-13,C378,Beauty,Cream,32732,3,Tablet
1771,2025-01-29,C208,Beauty,Cream,43959,2,Desktop
1772,2025-02-14,C163,Beauty,Facewash,7703,1,Desktop
1773,2025-02-20,C479,Beauty,Facewash,59706,3,Tablet
1774,2025-02-04,C245,Electronics,Headphones,51462,1,Tablet
1775,2025-01-01,C223,Home,Table,55150,2,Tablet
1776,2025-03-08,C291,Beauty,Cream,1217,1,Mobile
1777,2025-03-13,C223,Home,Table,11368,3,Desktop
1778,2025-03-15,C126,Beauty,Shampoo,40587,3,Desktop
1779,2025-02-21,C188,Beauty,Shampoo,41898,2,Tablet
1780,2025-01-17,C463,Home,Chair,28865,1,Mobile
1781,2025-01-21,C383,Electronics,Tablet,55448,3,Desktop
1782,2025-01-02,C323,Home,Chair,6311,1,Mobile
1783,2025-03-15,C140,Fashion,Shirt,40707,3,Tablet
1784,2025-03-23,C332,Beauty,Cream,48849,3,Mobile
1785,2025-01-25,C252,Home,Chair,15910,3,Mobile
1786,2025-02-05,C126,Fashion,Jacket,50688,2,Tablet
1787,2025-01-14,C396,Electronics,Laptop,41319,1,Tablet
1788,2025-02-06,C172,Electronics,Tablet,39252,1,Mobile
1789,2025-01-27,C285,Home,Chair,6280,1,Desktop
1790,2025-03-04,C137,Beauty,Cream,32380,1,Desktop
1791,2025-03-23,C260,Electronics,Laptop,45245,2,Desktop
1792,2025-03-26,C191,Beauty,Shampoo,11983,2,Mobile
1793,2025-03-18,C414,Electronics,Mobile,22666,2,Desktop
1794,2025-01-25,C162,Electronics,Laptop,34393,3,Desktop
1795,2025-02-16,C210,Electronics,Mobile,34147,3,Mobile
1796,2025-01-11,C212,Electronics,Laptop,2133,2,Mobile
1797,2025-02-14,C147,Fashion,Dress,18135,2,Mobile
1798,2025-02-21,C362,Home,Lamp,49037,2,Desktop
1799,2025-02-05,C467,Fashion,Dress,11535,1,Tablet
1800,2025-01-27,C184,Beauty,Cream,38449,3,Desktop
1801,2025-02-04,C405,Beauty,Facewash,58058,2,Desktop
1802,2025-03-14,C202,Home,Mixer,39999,2,Desktop
1803,2025-01-22,C330,Home,Table,59044,3,Mobile
1804,2025-03-24,C409,Electronics,Headphones,38661,2,Desktop
1805,2025-02-24,C265,Home,Lamp,2162,1,Mobile
1806,2025-02-17,C436,Fashion,Dress,16277,1,Mobile
1807,2025-02-10,C104,Home,Chair,51286,2,Mobile
1808,2025-01-30,C264,Electronics,Headphones,14209,2,Tablet
1809,2025-01-28,C369,Electronics,Tablet,18786,3,Mobile
1810,2025-03-15,C138,Electronics,Headphones,47141,3,Tablet
1811,2025-01-07,C200,Beauty,Facewash,21026,2,Mobile
1812,2025-01-16,C161,Beauty,Facewash,3266,2,Desktop
1813,2025-01-31,C296,Beauty,Shampoo,39615,2,Tablet
1814,2025-03-01,C102,Electronics,Headphones,1368,3,Tablet
1815,2025-03-09,C373,Home,Chair,55357,2,Mobile
1816,2025-01-13,C340,Electronics,Headphones,42456,1,Mobile
1817,2025-01-11,C304,Beauty,Perfume,18201,2,Desktop
1818,2025-03-31,C252,Home,Lamp,40329,1,Desktop
1819,2025-03-21,C291,Beauty,Facewash,55818,3,Mobile
1820,2025-01-14,C171,Electronics,Mobile,14881,1,Mobile
1821,2025-02-17,C197,Home,Lamp,15033,1,Mobile
1822,2025-02-08,C124,Electronics,Mobile,17218,1,Mobile
1823,2025-02-04,C294,Electronics,Headphones,21782,3,Tablet
1824,2025-02-10,C164,Fashion,Jeans,38437,2,Mobile
1825,2025-03-08,C162,Fashion,Jacket,41940,2,Tablet
1826,2025-03-03,C264,Fashion,Jacket,43536,2,Desktop
1827,2025-02-15,C142,Fashion,Shirt,17489,2,Tablet
1828,2025-01-08,C353,Fashion,Jeans,45745,1,Mobile
1829,2025-01-25,C297,Fashion,Shirt,44141,1,Desktop
1830,2025-03-09,C489,Beauty,Cream,22511,1,Tablet
1831,2025-03-06,C178,Home,Table,46633,2,Tablet
1832,2025-03-21,C331,Electronics,Laptop,14538,2,Desktop
1833,2025-01-22,C316,Fashion,Jacket,12517,1,Desktop
1834,2025-01-15,C481,Home,Mixer,9852,2,Mobile
1835,2025-01-04,C236,Fashion,Shirt,58795,2,Mobile
1836,2025-01-11,C381,Beauty,Facewash,23265,2,Mobile
1837,2025-02-25,C357,Home,Lamp,14097,1,Desktop
1838,2025-01-07,C150,Home,Mixer,29123,2,Desktop
1839,2025-01-23,C306,Beauty,Facewash,12909,2,Mobile
1840,2025-01-07,C448,Home,Lamp,34188,2,Mobile
1841,2025-03-15,C118,Fashion,Shirt,14590,1,Mobile
1842,2025-01-29,C241,Home,Chair,4515,3,Mobile
1843,2025-03-30,C475,Beauty,Facewash,25948,1,Mobile
1844,2025-03-23,C277,Home,Lamp,13681,1,Mobile
1845,2025-03-06,C194,Home,Table,48295,1,Mobile
1846,2025-02-10,C187,Beauty,Perfume,56073,3,Mobile
1847,2025-01-02,C172,Electronics,Laptop,12477,2,Desktop
1848,2025-01-10,C235,Beauty,Facewash,22092,1,Mobile
1849,2025-01-01,C398,Fashion,Shirt,39128,2,Desktop
1850,2025-03-14,C108,Beauty,Shampoo,31170,1,Mobile
1851,2025-01-19,C486,Home,Chair,34624,3,Mobile
1852,2025-03-04,C331,Electronics,Mobile,20162,3,Desktop
1853,2025-02-28,C286,Home,Table,43677,2,Desktop
1854,2025-03-26,C365,Electronics,Headphones,19935,3,Desktop
1855,2025-03-23,C472,Beauty,Cream,17890,3,Tablet
1856,2025-02-15,C172,Electronics,Laptop,27090,1,Tablet
1857,2025-02-25,C456,Beauty,Cream,16214,3,Tablet
1858,2025-03-23,C293,Home,Chair,48982,1,Mobile
1859,2025-02-27,C378,Electronics,Headphones,57684,3,Tablet
1860,2025-02-20,C269,Fashion,Dress,59859,3,Desktop
1861,2025-03-08,C396,Beauty,Perfume,20471,1,Mobile
1862,2025-02-06,C277,Home,Mixer,28607,2,Tablet
1863,2025-03-29,C338,Electronics,Mobile,32897,3,Mobile
1864,2025-02-08,C183,Fashion,Dress,41081,3,Tablet
1865,2025-01-06,C332,Beauty,Perfume,4434,2,Mobile
1866,2025-03-04,C127,Fashion,Dress,54298,3,Mobile
1867,2025-01-07,C100,Home,Mixer,28401,2,Tablet
1868,2025-03-13,C440,Home,Chair,23151,2,Tablet
1869,2025-01-26,C475,Fashion,Shirt,46940,2,Mobile
1870,2025-02-15,C342,Beauty,Cream,19258,1,Mobile
1871,2025-02-08,C233,Fashion,Jacket,27893,2,Mobile
1872,2025-03-16,C265,Home,Chair,37156,2,Tablet
1873,2025-01-26,C383,Fashion,Jeans,16585,1,Desktop
1874,2025-03-01,C421,Home,Table,5809,2,Tablet
1875,2025-03-09,C170,Fashion,Jacket,51475,2,Mobile
1876,2025-03-01,C283,Beauty,Perfume,33218,3,Tablet
1877,2025-01-04,C336,Home,Lamp,30775,2,Desktop
1878,2025-02-01,C254,Electronics,Tablet,5995,1,Tablet
1879,2025-01-07,C250,Home,Chair,40890,3,Tablet
1880,2025-03-08,C336,Beauty,Shampoo,26607,3,Mobile
1881,2025-01-14,C432,Beauty,Cream,5748,1,Desktop
1882,2025-03-30,C346,Home,Mixer,54066,2,Tablet
1883,2025-03-07,C445,Home,Mixer,8158,3,Tablet
1884,2025-03-05,C479,Electronics,Laptop,34033,1,Tablet
1885,2025-02-08,C179,Fashion,Jeans,58858,3,Tablet
1886,2025-01-26,C452,Home,Mixer,52996,2,Tablet
1887,2025-03-08,C161,Electronics,Mobile,202,1,Tablet
1888,2025-03-06,C112,Electronics,Laptop,13588,1,Desktop
1889,2025-03-03,C307,Beauty,Facewash,3847,1,Desktop
1890,2025-03-29,C413,Fashion,Jeans,55363,3,Desktop
1891,2025-01-24,C111,Beauty,Cream,28534,1,Tablet
1892,2025-03-11,C458,Fashion,Jeans,11391,3,Tablet
1893,2025-01-13,C441,Fashion,Jacket,31687,2,Desktop
1894,2025-03-31,C297,Beauty,Perfume,43958,2,Desktop
1895,2025-02-06,C114,Electronics,Tablet,27521,2,Mobile
1896,2025-02-08,C397,Beauty,Cream,37176,2,Mobile
1897,2025-02-28,C339,Electronics,Tablet,2993,2,Mobile
1898,2025-01-27,C357,Home,Mixer,10575,2,Tablet
1899,2025-01-20,C435,Home,Lamp,33822,1,Mobile
1900,2025-03-26,C242,Home,Table,30312,3,Mobile
1901,2025-03-02,C292,Home,Lamp,4670,3,Desktop
1902,2025-03-16,C401,Fashion,Dress,8681,3,Desktop
1903,2025-01-21,C475,Home,Lamp,4628,1,Mobile
1904,2025-03-02,C447,Fashion,Shirt,43798,1,Desktop
1905,2025-01-23,C153,Home,Chair,50776,3,Mobile
1906,2025-01-15,C228,Beauty,Facewash,4418,1,Tablet
1907,2025-01-04,C423,Electronics,Mobile,29136,2,Tablet
1908,2025-01-18,C293,Fashion,Dress,7255,3,Desktop
1909,2025-02-06,C447,Fashion,Jeans,16747,2,Desktop
1910,2025-01-25,C370,Fashion,Jeans,48837,1,Desktop
1911,2025-01-05,C204,Electronics,Mobile,41429,3,Mobile
1912,2025-01-10,C379,Fashion,Shirt,23764,2,Tablet
1913,2025-03-09,C428,Home,Chair,44919,3,Tablet
1914,2025-03-06,C342,Beauty,Shampoo,54752,1,Tablet
1915,2025-02-26,C134,Home,Table,40732,3,Mobile
1916,2025-01-17,C140,Beauty,Facewash,57476,1,Tablet
1917,2025-03-18,C126,Home,Mixer,7928,2,Mobile
1918,2025-04-01,C299,Home,Mixer,14881,2,Desktop
1919,2025-03-10,C138,Home,Mixer,57376,1,Desktop
1920,2025-03-31,C379,Fashion,Dress,26363,3,Mobile
1921,2025-02-13,C116,Electronics,Tablet,17439,3,Mobile
1922,2025-01-27,C171,Beauty,Perfume,13340,2,Mobile
1923,2025-03-20,C388,Home,Mixer,15641,2,Mobile
1924,2025-03-20,C478,Electronics,Headphones,4837,2,Tablet
1925,2025-01-14,C121,Electronics,Tablet,8684,2,Tablet
1926,2025-02-25,C279,Electronics,Tablet,33466,1,Tablet
1927,2025-01-04,C128,Beauty,Perfume,51419,1,Mobile
1928,2025-03-12,C109,Fashion,Jacket,44891,3,Tablet
1929,2025-02-25,C164,Beauty,Cream,25570,2,Tablet
1930,2025-02-17,C415,Beauty,Shampoo,7774,2,Mobile
1931,2025-01-30,C221,Home,Chair,22687,2,Mobile
1932,2025-03-10,C485,Electronics,Mobile,15084,2,Tablet
1933,2025-01-10,C129,Electronics,Mobile,57429,3,Mobile
1934,2025-02-10,C122,Electronics,Laptop,28941,1,Desktop
1935,2025-03-03,C303,Home,Chair,19363,1,Tablet
1936,2025-03-05,C205,Electronics,Mobile,5205,2,Tablet
1937,2025-03-12,C287,Home,Chair,29267,3,Desktop
1938,2025-03-11,C457,Home,Chair,34727,2,Desktop
1939,2025-03-04,C418,Electronics,Mobile,22917,2,Tablet
1940,2025-02-09,C218,Home,Mixer,13540,1,Tablet
1941,2025-01-31,C118,Fashion,Shirt,24604,3,Mobile
1942,2025-02-04,C117,Beauty,Facewash,7686,1,Desktop
1943,2025-03-20,C242,Home,Lamp,19887,1,Mobile
1944,2025-01-06,C327,Beauty,Facewash,1435,2,Desktop
1945,2025-03-10,C320,Fashion,Jeans,25059,1,Tablet
1946,2025-03-19,C113,Electronics,Headphones,2251,3,Desktop
1947,2025-01-04,C487,Home,Table,53300,3,Mobile
1948,2025-01-08,C476,Home,Lamp,56937,2,Tablet
1949,2025-03-01,C373,Electronics,Tablet,47470,3,Desktop
1950,2025-01-31,C481,Beauty,Perfume,10852,2,Desktop
1951,2025-02-01,C143,Fashion,Shirt,18595,3,Desktop
1952,2025-02-05,C415,Home,Table,37626,2,Mobile
1953,2025-03-19,C495,Home,Table,43403,2,Tablet
1954,2025-02-03,C264,Electronics,Mobile,20312,3,Tablet
1955,2025-03-01,C104,Fashion,Jacket,30525,1,Desktop
1956,2025-02-22,C211,Electronics,Headphones,31670,3,Tablet
1957,2025-01-09,C260,Electronics,Mobile,18317,3,Tablet
1958,2025-01-17,C353,Beauty,Shampoo,17108,2,Desktop
1959,2025-01-30,C125,Fashion,Jeans,9827,3,Tablet
1960,2025-03-16,C325,Electronics,Mobile,12275,3,Tablet
1961,2025-02-03,C131,Home,Mixer,36468,3,Mobile
1962,2025-01-06,C467,Home,Mixer,44658,2,Tablet
1963,2025-01-15,C327,Fashion,Dress,7354,1,Tablet
1964,2025-03-29,C290,Electronics,Laptop,13572,2,Tablet
1965,2025-01-04,C173,Beauty,Cream,42266,2,Desktop
1966,2025-03-02,C291,Home,Table,22153,2,Tablet
1967,2025-01-20,C248,Home,Mixer,10706,2,Mobile
1968,2025-03-07,C361,Electronics,Mobile,40113,1,Desktop
1969,2025-01-20,C436,Home,Chair,25027,3,Mobile
1970,2025-03-15,C357,Beauty,Cream,5266,1,Tablet
1971,2025-03-02,C410,Beauty,Cream,55747,3,Mobile
1972,2025-02-01,C250,Beauty,Perfume,17841,1,Tablet
1973,2025-02-10,C333,Home,Chair,52563,2,Mobile
1974,2025-01-11,C285,Electronics,Laptop,29364,3,Desktop
1975,2025-01-30,C409,Home,Mixer,23943,3,Desktop
1976,2025-02-01,C375,Beauty,Facewash,15257,3,Mobile
1977,2025-02-10,C274,Beauty,Shampoo,39885,2,Desktop
1978,2025-03-15,C175,Electronics,Mobile,26971,2,Tablet
1979,2025-01-22,C107,Beauty,Shampoo,59174,1,Desktop
1980,2025-01-13,C340,Electronics,Tablet,17460,3,Tablet
1981,2025-01-22,C453,Fashion,Shirt,54847,2,Mobile
1982,2025-02-15,C316,Electronics,Laptop,33944,3,Desktop
1983,2025-02-07,C464,Fashion,Jacket,45873,3,Mobile
1984,2025-03-20,C411,Electronics,Headphones,59013,2,Tablet
1985,2025-02-22,C329,Electronics,Mobile,5033,3,Desktop
1986,2025-01-24,C168,Beauty,Facewash,19158,2,Tablet
1987,2025-02-17,C403,Electronics,Laptop,58893,1,Tablet
1988,2025-03-17,C360,Beauty,Facewash,21200,2,Mobile
1989,2025-01-07,C274,Home,Mixer,15421,2,Desktop
1990,2025-01-23,C487,Beauty,Perfume,21355,2,Desktop
1991,2025-02-25,C207,Fashion,Shirt,53545,3,Tablet
1992,2025-01-16,C184,Home,Table,6718,2,Desktop
1993,2025-02-06,C186,Home,Table,32092,2,Mobile
1994,2025-01-13,C172,Home,Mixer,15383,3,Desktop
1995,2025-03-10,C376,Fashion,Jeans,1992,3,Mobile
1996,2025-02-06,C204,Fashion,Shirt,32205,1,Desktop
1997,2025-01-15,C251,Beauty,Facewash,34337,1,Desktop
1998,2025-01-12,C234,Electronics,Tablet,58453,2,Desktop
1999,2025-01-11,C281,Fashion,Dress,48148,3,Mobile
2000,2025-02-05,C271,Fashion,Shirt,21637,1,Tablet
